VALOR PRED.;ORDEN DE RETIRO;FECHA RETIRO OCA;COD. PRODUCTO;CANTIDAD;PRODUCTO;DTO %;FECHA COMPRA;PROVINCIA;LOCALIDAD;PLATAFORMA
1;90420384;2/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;0;29/6/2021;SANTA CRUZ;28 de noviembre;mercadolibre
1;90687982;13/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;0;9/7/2021;NEUQUÉN;Buta Ranquil;mercadolibre
1;90725895;15/7/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;13/7/2021;BUENOS AIRES;SAN PEDRO;mercadolibre
1;91903387;1/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;0;30/7/2021;SANTA FE;Villa Minetti;mercadolibre
1;92491934;28/9/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;24/9/2021;CÓRDOBA;CORDOBA;mercadolibre
1;92819438;13/10/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;0;8/9/2021;BUENOS AIRES;LAPRIDA;mercadolibre
1;93684307;16/11/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;15/11/2021;RÍO NEGRO;GENERAL ROCA;mercadolibre
1;94367675;16/12/2021;;1;CONJUNTO L. REMBRANDT TRADICIONAL 140CMX190CM;0;13/12/2021;SANTA FE;MACIEL;mercadolibre
1;94684156;31/12/2021;;1;CONJUNTO L. VASARI TRADICIONAL 100CMX190CM;0;28/12/2021;MENDOZA;SAN RAFAEL;mercadolibre
1;94729908;31/12/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;0;30/12/2021;BUENOS AIRES;LA EMILIA;mercadolibre
1;94885878;12/1/2022;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;6/1/2022;CÓRDOBA;Cruz del Eje;mercadolibre
1;94910125;12/1/2022;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;7/1/2022;LA RIOJA;FAMATINA;mercadolibre
1;94910077;12/1/2022;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;0;7/1/2022;CÓRDOBA;MONTE CRISTO;mercadolibre
1;94997632;;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;0;12/1/2022;SANTA FE;TOSTADO;mercadolibre
1;95011952;;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;0;12/1/2022;ENTRE RÍOS;PARANA;mercadolibre
1;95011952;;;1;COLCHÓN L. SANZIO TRADICIONAL 130CMX190CM;0;12/1/2022;ENTRE RÍOS;PARANA;mercadolibre
1;95012050;;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;11/1/2022;SANTA FE;SANTA FE;mercadolibre
1;94885878;12/1/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;6/1/2022;CÓRDOBA;Cruz del Eje;mercadolibre
1;94910125;12/1/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;7/1/2022;LA RIOJA;FAMATINA;mercadolibre
1;94910077;12/1/2022;1-12-36-006;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;0;7/1/2022;CÓRDOBA;MONTE CRISTO;mercadolibre
1;94997632;14/1/2022;1-14-16-004;1;CONJUNTO L. REMBRANDT TRADICIONAL 100CMX190CM;0;12/1/2022;SANTA FE;TOSTADO;mercadolibre
1;95011952;14/1/2021;1-12-36-002;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;0;12/1/2022;ENTRE RÍOS;PARANA;mercadolibre
1;95011952;14/1/2021;1-12-36-005;1;COLCHÓN L. SANZIO TRADICIONAL 130CMX190CM;0;12/1/2022;ENTRE RÍOS;PARANA;mercadolibre
1;95012050;14/1/2021;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;11/1/2022;SANTA FE;SANTA FE;mercadolibre
1;95074859;18/1/2022;1-12-36-003;1;COLCHÓN L. SANZIO TRADICIONAL 90CMX190CM;0;16/1/2022;BUENOS AIRES;Lanus;mercadolibre
1;95075299;18/1/2022;1-11-15-005;2;COLCHÓN L. DALI TRADICIONAL 130CMX190CM;0;16/1/2022;SALTA;Jose de san martin;mercadolibre
1;95092312;18/1/2022;1-14-15-002;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;0;17/1/2022;CHUBUT;Comodoro Rivadavia;mercadolibre
1;95131585;20/1/2022;1-15-36-003;2;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;0;18/1/2022;BUENOS AIRES;Cañuelas;mercadolibre
1;95136664;20/1/2022;1-12-36-005;1;COLCHÓN L. SANZIO TRADICIONAL 130CMX190CM;0;18/1/2022;SANTA FE;Rosario;mercadolibre
1;95219071;25/1/2022;1-14-15-002;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;0;23/1/2022;ENTRE RÍOS;Paraná;mercadolibre
1;95252095;25/1/2022;1-15-36-002;1;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;0;24/1/2022;SANTA FE;San Lorenzo;mercadolibre
1;95308024;27/1/2022;1-15-36-003;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;0;26/1/2022;CÓRDOBA;Villa De Las Rosas;mercadolibre
1;95332474;1/1/2022;1-15-36-003;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;0;27/1/2022;SANTA CRUZ;Rio Gallegos;mercadolibre
1;95384682;1/1/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;31/1/2022;SANTA CRUZ;Río turbio;mercadolibre
1;95437695;3/2/2022;1-14-16-003;1;CONJUNTO L. REMBRANDT TRADICIONAL 90CMX190CM;0;1/2/2022;SANTA CRUZ;Río turbio;mercadolibre
1;95462739;3/2/2022;1-12-36-002;2;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;0;2/2/2022;BUENOS AIRES;Carmen de patagones;mercadolibre
1;95462848;3/2/2022;1-12-36-002;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;0;2/2/2022;BUENOS AIRES;Tandil;mercadolibre
1;95466930;3/2/2022;1-12-37-003;1;COLCHÓN L. VASARI TRADICIONAL 90CMX190CM;0;3/2/2022;BUENOS AIRES;La plata;mercadolibre
1;95494131;8/2/2022;1-15-36-003;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;0;3/2/2022;TUCUMÁN;Simoca;mercadolibre
1;95517091;8/2/2022;1-14-16-003;1;CONJUNTO L. REMBRANDT TRADICIONAL 90CMX190CM;0;4/2/2022;BUENOS AIRES;La plata;mercadolibre
1;95517132;8/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;4/2/2022;NEUQUÉN;Chos malal;mercadolibre
1;95539877;8/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;5/2/2022;SANTA CRUZ;Gobernador Gregores;mercadolibre
1;95540307;8/2/2022;1-22-41-003;1;CONJUNTO MARINERA L. MONET GOLDEN;0;6/2/2022;CHUBUT;Puerto Madryn;mercadolibre
1;95540495;8/2/2022;1-11-15-002;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;0;6/2/2022;SANTA FE;Sunchales;mercadolibre
1;95540680;8/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;7/2/2022;BUENOS AIRES;Pilar (San Alejo);mercadolibre
1;95558546;8/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;7/2/2022;SANTIAGO DEL ESTERO;Bandera;mercadolibre
1;95578919;8/2/2022;1-14-15-002;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;0;7/2/2022;SANTA CRUZ;Gobernador Gregores;mercadolibre
1;95608432;10/2/2022;1-14-15-003;2;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;8/2/2022;CHACO;Barranqueras;mercadolibre
1;95608712;10/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;8/2/2022;RÍO NEGRO;Cinco saltos;mercadolibre
1;95618109;10/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;9/2/2022;BUENOS AIRES;Gregorio de Laferrere;mercadolibre
1;95633915;10/2/2022;1-11-15-004;1;COLCHÓN L. DALI TRADICIONAL 100CMX190CM;0;9/2/2022;TUCUMÁN;San Miguel de Tucumán;mercadolibre
1;95633986;10/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;9/2/2022;NEUQUÉN;San Martin de los Andes;mercadolibre
1;95664348;15/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;10/2/2022;BUENOS AIRES;Carmen de Patagones;mercadolibre
1;95671254;15/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;11/2/2022;MISIONES;Apóstoles;mercadolibre
1;95685860;15/2/2022;1-15-36-003;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;0;12/2/2022;SAN LUIS;Capital, San Luis;mercadolibre
1;95718039;15/2/2022;1-12-36-002;2;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;0;12/2/2022;SANTA FE;Irigoyen ;mercadolibre
1;95718234;15/2/2022;1-15-36-004;1;CONJUNTO L. SANZIO TRADICIONAL 100CMX190CM;0;13/2/2022;SANTA CRUZ;Río Gallegos;mercadolibre
1;95718532;15/2/2022;1-15-36-003;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;0;14/2/2022;BUENOS AIRES;Marcos Paz;mercadolibre
1;95774593;17/2/2022;1-12-36-002;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;0;15/2/2022;MENDOZA;Uspallata;mercadolibre
1;95819179;22/2/2022;1-14-15-003;3;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;17/2/2022;SANTA CRUZ;Pico truncado;mercadolibre
1;95863404;22/2/2022;1-14-15-004;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;0;19/2/2022;CHUBUT;Tecka;mercadolibre
1;95923134;24/2/2022;1-22-41-002;1;CONJUNTO MARINERA L. MONET BLACK;0;21/2/2022;RÍO NEGRO;Las Grutas;mercadolibre
1;95902352;24/2/2022;1-14-15-002;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;0;22/2/2022;NEUQUÉN;Rincón de los Sauces;mercadolibre
1;95909819;24/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;22/2/2022;RÍO NEGRO;El Bolsón;mercadolibre
1;95909971;24/2/2022;1-14-15-004;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;0;22/2/2022;TUCUMÁN;San Miguel de Tucumán;mercadolibre
1;95923196;24/2/2022;1-14-15-003;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;0;22/2/2022;BUENOS AIRES;Necochea;mercadolibre
1;95947537;24/2/2022;1-11-15-002;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;0;23/2/2022;CHACO;Fontana 125 Viviendas;mercadolibre
1;95947839;24/2/2022;1-15-36-006;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;0;23/2/2022;SAN JUAN;Rawson;mercadolibre
1;95975222;4/3/2022;1-15-36-003;2;;0;24/2/2022;SANTA CRUZ;Gdor Gregore;mercadolibre
1;95993706;4/3/2022;1-15-36-006;1;;0;24/2/2022;CÓRDOBA;Cordoba;mercadolibre
1;95981502;4/3/2022;1-11-15-002;1;;0;25/2/2022;RÍO NEGRO;Catriel;mercadolibre
1;95993648;4/3/2022;1-14-15-003;1;;0;25/2/2022;LA PAMPA;Santa Rosa;mercadolibre
1;96041551;4/3/2022;1-23-15-004;1;;0;25/2/2022;BUENOS AIRES;Balcarce;mercadolibre
1;95993839;4/3/2022;1-14-15-004;1;;0;26/2/2022;RÍO NEGRO;Cipolletti;mercadolibre
1;96041950;4/3/2022;1-14-15-003;1;;0;26/2/2022;NEUQUÉN;Chos Malal;mercadolibre
1;96042354;4/3/2022;1-15-36-006;1;;0;28/2/2022;SANTA CRUZ;Pico Truncado;mercadolibre
1;96042536;4/3/2022;1-15-36-006;1;;0;1/3/2022;BUENOS AIRES;Wilde;mercadolibre
1;96068643;4/3/2022;1-11-16-002;1;;0;3/3/2022;BUENOS AIRES;Ituzaingó;mercadolibre
1;96068747;4/3/2022;1-15-36-006;1;;0;3/3/2022;MISIONES;Puerto Esperanza;mercadolibre
1;96108967;9/3/2022;1-14-15-003;1;;0;3/3/2022;NEUQUÉN;Las Lajas;mercadolibre
1;96109129;9/3/2022;1-14-15-004;1;;0;3/3/2022;RÍO NEGRO;San Carlos de Bariloche;mercadolibre
1;96109227;9/3/2022;1-14-15-004;1;;0;4/3/2022;SANTA CRUZ; Puerto Deseado;mercadolibre
1;96122819;9/3/2022;1-23-15-003;1;;0;4/3/2022;CATAMARCA;CHUMBICHA ;mercadolibre
1;96147964;9/3/2022;1-14-15-003;1;;0;5/3/2022;SANTA CRUZ;28 de noviembre;mercadolibre
1;96148271;9/3/2022;1-14-15-003;1;;0;5/3/2022;CORRIENTES;Corrientes;mercadolibre
1;96148455;9/3/2022;1-23-36-001;1;;0;5/3/2022;SALTA;Hipolito Hirigoyen;mercadolibre
1;96148621;9/3/2022;1-15-36-006;1;;0;6/3/2022;SANTA CRUZ;Río Gallegos;mercadolibre
1;96148786;9/3/2022;1-14-15-004;1;;0;6/3/2022;CHUBUT;Trelew;mercadolibre
1;96159912;9/3/2022;1-15-36-003;1;;0;7/3/2022;CAPITAL FEDERAL;Almagro;mercadolibre
1;96162804;9/3/2022;1-11-16-004;1;;0;7/3/2022;NEUQUÉN;Plaza Huincul;mercadolibre
1;96181397;9/3/2022;1-15-36-006;1;;0;7/3/2022;RÍO NEGRO;Maquinchao;mercadolibre
1;96192711;10/3/2022;1-14-15-003;1;;0;8/3/2022;MENDOZA;Rodeo de la Cruz;mercadolibre
1;96196947;11/3/2022;1-15-36-003;1;;0;8/3/2022;CORRIENTES;Corrientes capital;mercadolibre
1;96210499;10/3/2022;1-12-36-003;1;;0;8/3/2022;BUENOS AIRES;Pablo Nogués;mercadolibre
1;96240874;10/3/2022;1-14-15-003;1;;0;9/3/2022;BUENOS AIRES;Campana;mercadolibre
1;96240951;11/3/2022;1-14-15-003;1;;0;9/3/2022;CHUBUT;Trelew;mercadolibre
1;96307900;15/3/2022;1-15-36-003;1;;0;11/3/2022;NEUQUÉN;Confluencia - Neuquén capital;mercadolibre
1;96292586;15/3/2022;1-15-37-019;1;;0;11/3/2022;BUENOS AIRES;Manuel B Gonnet;mercadolibre
1;96292634;15/3/2022;1-15-36-003;1;;0;11/3/2022;LA PAMPA;MACACHIN;mercadolibre
1;96291538;15/3/2022;1-15-36-006;1;;0;11/3/2022;CÓRDOBA;Juárez Celman;mercadolibre
1;96291582;15/3/2022;1-23-36-005;1;;0;12/3/2022;SANTA CRUZ;Río Gallegos;mercadolibre
1;96292561;15/3/2022;1-23-36-001;1;;0;12/3/2022;SANTA CRUZ;Las Heras;mercadolibre
1;96307607;15/3/2022;1-14-15-002;1;;0;12/3/2022;LA PAMPA;General Pico;mercadolibre
1;96307642;15/3/2022;1-14-15-003;2;;0;12/3/2022;TUCUMÁN;Villa Quinteros;mercadolibre
1;96307668;15/3/2022;1-15-36-003;1;;0;13/3/2022;LA PAMPA;General Pico;mercadolibre
1;96310099;15/3/2022;1-15-36-003;1;;0;14/3/2022;BUENOS AIRES;Pilar;mercadolibre
1;96320596;15/3/2022;1-22-41-002;1;;0;14/3/2022;SALTA;San Ramon de la Nueva Oran;mercadolibre
1;96345094;15/3/2022;1-11-17-006;1;;0;14/3/2022;JUJUY;San Salvador de Jujuy;mercadolibre
1;96352156;15/3/2022;1-14-15-003;1;;0;14/3/2022;NEUQUÉN;San Patricio Del Chañar;mercadolibre
1;96359706;15/3/2022;1-22-41-003;1;;0;14/3/2022;TUCUMÁN;Concepción;mercadolibre
1;96348796;15/3/2022;1-23-15-004;1;;0;14/3/2022;CÓRDOBA;Marcos Juárez;mercadolibre
1;96349155;15/3/2022;1-23-15-001;1;;0;15/3/2022;NEUQUÉN;Cutral Co;mercadolibre
1;96353665;16/3/2022;1-15-36-003;1;;0;15/3/2022;SANTA FE;Avellaneda;mercadolibre
1;96374331;16/3/2022;1-12-36-003;1;;0;15/3/2022;SANTA FE;San Jerónimo Norte;mercadolibre
1;96373560;15/3/2022;1-14-15-004;1;;0;15/3/2022;CÓRDOBA;Tio Pujio;mercadolibre
1;96374503;16/3/2022;1-14-15-003;1;;0;15/3/2022;SANTA FE;Rosario;mercadolibre
1;96374670;16/3/2022;1-15-36-004;1;;0;16/3/2022;LA RIOJA;La Rioja capital;mercadolibre
1;96399848;16/3/2022;1-15-36-003;1;;0;16/3/2022;CÓRDOBA;Embalse;mercadolibre
1;96405552;16/3/2022;1-14-15-004;1;;0;16/3/2022;SAN JUAN;Media agua;mercadolibre
1;96405733;16/3/2022;1-15-36-003;1;;0;17/3/2022;CATAMARCA;Catamarca;mercadolibre
1;96430954;17/3/2022;1-14-15-004;1;;0;17/3/2022;CORRIENTES;Bañado sur;mercadolibre
1;96431050;17/3/2022;1-14-15-004;1;;0;17/3/2022;LA RIOJA;Chilecito;mercadolibre
1;96431483;22/3/2022;1-12-36-005;1;;0;18/3/2022;CÓRDOBA;Alicia;mercadolibre
1;96437644;22/3/2022;1-23-15-005;1;;0;18/3/2022;ENTRE RÍOS;Bovril;mercadolibre
1;96449027;17/3/2022;1-14-15-004;1;;0;18/3/2022;CHUBUT;Trelew;mercadolibre
1;96451253;17/3/2022;1-14-15-004;1;;0;19/3/2022;RÍO NEGRO;Cipolletti;mercadolibre
1;96470232;22/3/2022;1-14-15-004;1;;0;19/3/2022;NEUQUÉN;Villa La Angostura;mercadolibre
1;96470650;22/3/2022;1-11-15-002;1;;0;20/3/2022;SANTA CRUZ;Caleta oliva;mercadolibre
1;96471007;23/3/2022;1-23-15-004;1;;0;20/3/2022;CHUBUT;Comodoro Rivadavia;mercadolibre
;;;1-14-15-002;1;;0;20/3/2022;CHUBUT;;mercadolibre
1;96473627;23/3/2022;1-14-15-003;1;;0;20/3/2022;NEUQUÉN;San patricio del chañar;mercadolibre
1;96529612;24/3/2022;1-14-15-004;1;;0;22/3/2022;CAPITAL FEDERAL;Liners;mercadolibre
1;96544530;28/3/2022;1-23-15-001;1;;0;23/3/2022;SANTA FE;Santa Fe;mercadolibre
1;96544616;28/3/2022;1-14-15-002;1;;0;23/3/2022;SANTA FE;Rosario;mercadolibre
1;96567390;29/3/2022;1-22-41-002;1;;0;23/3/2022;SANTA CRUZ;Caleta Olivia;mercadolibre
1;96567535;24/3/2022;1-14-15-004;2;;0;24/3/2022;BUENOS AIRES;Virreyes;mercadolibre
1;96567734;29/3/2022;1-15-37-003;1;;0;24/3/2022;RÍO NEGRO;Los Menucos;mercadolibre
1;96567952;24/3/2022;1-14-15-004;1;;0;24/3/2022;JUJUY;Palpalá;mercadolibre
1;96568143;1/4/2022;1-22-41-002;2;;0;24/3/2022;SANTA FE;Rosario;mercadolibre
1;96616714;30/3/2022;1-15-36-002;1;;0;25/3/2022;LA PAMPA;25 De mayo;mercadolibre
1;96616856;30/3/2022;1-14-15-003;1;;0;25/3/2022;SANTA FE;Santa fe;mercadolibre
1;96648894;29/3/2022;1-11-15-002;1;;0;26/3/2022;CAPITAL FEDERAL;Nuñez;mercadolibre
1;96617166;31/3/2022;1-15-36-003;1;;0;26/3/2022;BUENOS AIRES;Lima partido de Zarate;mercadolibre
1;96617350;30/3/2022;1-14-15-004;1;;0;26/3/2022;SANTA FE;Venado Tuerto;mercadolibre
1;96617553;30/3/2022;1-14-15-003;1;;0;26/3/2022;BUENOS AIRES;Dock Sud;mercadolibre
1;96617817;30/3/2022;1-14-15-003;1;;0;27/3/2022;NEUQUÉN;Chos Malal;mercadolibre
1;96617945;30/3/2022;1-15-36-002;1;;0;27/3/2022;CHUBUT;Rada Tilly;mercadolibre
1;96618158;4/4/2022;1-14-15-003;1;;0;27/3/2022;SANTA CRUZ;Río turbio;mercadolibre
1;96618260;30/3/2022;1-14-15-003;1;;0;27/3/2022;RÍO NEGRO;Bariloche;mercadolibre
1;96702273;31/3/2022;1-15-36-006;2;;0;28/3/2022;CAPITAL FEDERAL;Barrio Norte;mercadolibre
1;96650582;31/3/2022;1-12-36-003;1;;0;28/3/2022;BUENOS AIRES;Quilmes;mercadolibre
1;96644832;31/3/2022;1-14-15-002;1;;0;28/3/2022;SANTA FE;Rosario;mercadolibre
1;96650651;1/4/2022;1-14-15-002;1;;0;28/3/2022;SAN LUIS;Ciudad de San Luis;mercadolibre
1;96650787;31/3/2022;1-14-15-004;1;;0;28/3/2022;BUENOS AIRES;30 de agosto;mercadolibre
1;96650862;1/4/2022;1-22-41-002;1;;0;28/3/2022;CAPITAL FEDERAL;Saavedra;mercadolibre
1;96650927;1/4/2022;1-14-15-003;2;;0;29/3/2022;SANTA CRUZ;Puerto San Julian;mercadolibre
1;96702234;4/4/2022;1-15-36-003;1;;0;29/3/2022;CAPITAL FEDERAL;Flores;mercadolibre
1;96702243;4/4/2022;1-14-15-003;1;;0;30/3/2022;RÍO NEGRO;Lamarque;mercadolibre
1;96702252;4/4/2022;1-14-15-004;1;;0;30/3/2022;CHUBUT;Rio Mayo;mercadolibre
1;96737063;7/4/2022;1-14-15-003;2;;0;30/3/2022;MENDOZA;Malargüe;mercadolibre
1;96737512;5/4/2022;1-14-15-003;1;;0;30/3/2022;NEUQUÉN;Andacollo;mercadolibre
1;96737437;5/4/2022;1-14-15-004;1;;0;30/3/2022;TUCUMÁN;San Miguel de Tucumán;mercadolibre
1;96738233;6/4/2022;1-14-15-004;1;;0;31/3/2022;CHUBUT;Rawson;mercadolibre
1;96738824;6/4/2022;1-15-36-006;1;;0;31/3/2022;ENTRE RÍOS;Federación;mercadolibre
1;96740155;7/4/2022;1-14-15-003;1;;0;31/3/2022;SANTA CRUZ;Las Heras;mercadolibre
1;96740281;6/4/2022;1-15-36-003;1;;0;31/3/2022;CÓRDOBA;Oliva;mercadolibre
1;96741402;6/4/2022;1-14-15-004;1;;0;31/3/2022;BUENOS AIRES;Mar del Plata;mercadolibre
1;96741528;7/4/2022;1-22-41-003;1;;0;31/3/2022;BUENOS AIRES;Pilar;mercadolibre
1;96778915;6/4/2022;1-14-15-004;1;;0;1/4/2022;CHUBUT;Comodoro Rivadavia;mercadolibre
1;96779131;7/4/2022;1-14-15-003;1;;0;1/4/2022;SANTA FE;Arequito;mercadolibre
1;96807511;7/4/2022;1-23-15-005;1;;0;2/4/2022;BUENOS AIRES;Coronel pringles;mercadolibre
1;96779820;7/4/2022;1-15-36-003;1;;0;2/4/2022;CHUBUT;Comodoro Rivadavia;mercadolibre
1;96807598;7/4/2022;1-14-15-003;2;;0;2/4/2022;CATAMARCA;San Fernando del valle de catamarca;mercadolibre
1;96780983;8/4/2022;1-14-15-002;1;;0;2/4/2022;MENDOZA;Barrio san martin ciudad;mercadolibre
1;96781717;7/4/2022;1-23-36-005;1;;0;3/4/2022;NEUQUÉN;Centenario;mercadolibre
1;96835844;8/4/2022;1-23-15-004;1;;0;4/4/2022;NEUQUÉN;Neuquén;mercadolibre
;;;1-22-01-007;1;MANTA DE UNIÓN   160CMX190CM;0;4/4/2022;NEUQUÉN;;mercadolibre
1;96807753;8/4/2022;1-14-15-003;1;;0;4/4/2022;ENTRE RÍOS;Villaguay;mercadolibre
1;96807904;11/4/2022;1-14-15-004;1;;0;4/4/2022;CÓRDOBA;Del campillo;mercadolibre
1;96835888;8/4/2022;1-14-15-002;1;;0;4/4/2022;MENDOZA;Costa De Araujo;mercadolibre
1;96835918;8/4/2022;1-14-15-002;1;;0;4/4/2022;SAN LUIS;Lujan;mercadolibre
1;96835971;11/4/2022;1-14-15-003;2;;0;4/4/2022;SAN LUIS;Villa Mercedes;mercadolibre
1;96836005;8/4/2022;1-14-15-003;1;;0;4/4/2022;CHUBUT;Puerto Madryn;mercadolibre
1;96852546;11/4/2022;1-14-15-003;2;;0;5/4/2022;SANTA CRUZ;Picotruncado;mercadolibre
1;97007913;13/4/2022;1-14-15-003;1;;0;5/4/2022;NEUQUÉN;San Juan Junin De Los Andes;mercadolibre
1;96852859;11/4/2022;1-14-15-003;1;;0;5/4/2022;RÍO NEGRO;Villa Regina 86 Viviendas;mercadolibre
1;96868992;11/4/2022;1-14-15-003;1;;0;5/4/2022;CAPITAL FEDERAL;Núñez;mercadolibre
1;96869123;11/4/2022;1-14-15-004;1;;0;5/4/2022;CÓRDOBA;Villa Rumipal;mercadolibre
1;96853024;11/4/2022;1-14-15-003;1;;0;6/4/2022;NEUQUÉN;Villa Pehuenia;mercadolibre
1;96853122;12/4/2022;1-23-15-004;1;;0;6/4/2022;SANTA CRUZ;El calafate;mercadolibre
1;96869189;12/4/2022;1-15-36-003;1;;0;7/4/2022;MISIONES;Oberá;mercadolibre
1;96908351;11/4/2022;1-14-15-003;1;;0;7/4/2022;SANTA FE;Rosario;mercadolibre
1;96908445;14/4/2022;1-23-15-005;1;;0;7/4/2022;SANTA FE;Rosario;mercadolibre
1;96909381;13/4/2022;1-14-15-003;1;;0;7/4/2022;CÓRDOBA;Mina Clavero;mercadolibre
1;96909605;14/4/2022;1-14-15-003;1;;0;7/4/2022;RÍO NEGRO;Viedma;mercadolibre
1;96909718;14/4/2022;1-14-15-003;1;;0;8/4/2022;NEUQUÉN;Piedra del Aguila;mercadolibre
1;96909813;13/4/2022;1-14-15-002;1;;0;8/4/2022;RÍO NEGRO;Viedma;mercadolibre
1;96909880;14/4/2022;1-22-41-002;1;;0;8/4/2022;SANTA CRUZ;Las heras;mercadolibre
1;96950120;14/4/2022;1-14-16-004;1;;0;9/4/2022;NEUQUÉN;Buta Ranquil;mercadolibre
1;96950384;21/4/2022;1-14-15-002;1;;0;9/4/2022;RÍO NEGRO;Cervantes;mercadolibre
1;96974686;14/4/2022;1-14-15-004;1;;0;9/4/2022;SAN JUAN;Bª ATSA;mercadolibre
1;96950811;14/4/2022;1-14-15-004;1;;0;9/4/2022;BUENOS AIRES;Carmen de Areco;mercadolibre
1;96950984;18/4/2022;1-14-15-004;1;;0;10/4/2022;BUENOS AIRES; Adolfo Gonzales Chaves;mercadolibre
1;96951125;19/4/2022;1-23-15-004;1;;0;10/4/2022;NEUQUÉN;Neuquén;mercadolibre
1;96951320;18/4/2022;1-14-15-003;1;;0;10/4/2022;SANTA CRUZ;Río Gallegos;mercadolibre
1;96974774;21/4/2022;1-14-15-002;1;;0;11/4/2022;MENDOZA;Tunuyán;mercadolibre
1;96974814;18/4/2022;1-14-15-004;1;;0;11/4/2022;BUENOS AIRES;Bahía Blanca;mercadolibre
1;96974833;19/4/2022;1-14-16-017;1;;0;11/4/2022;CÓRDOBA;Sampacho;mercadolibre
1;96974851;18/4/2022;1-14-16-004;1;;0;11/4/2022;SANTA CRUZ;Lago Posadas;mercadolibre
1;96974877;21/4/2022;1-22-41-002;1;;0;11/4/2022;NEUQUÉN;Neuquén;mercadolibre
1;96974914;18/4/2022;1-15-36-003;1;;0;11/4/2022;BUENOS AIRES;El Talar;mercadolibre
1;97017226;21/4/2022;1-15-37-017;1;;0;12/4/2022;SALTA;Metán;mercadolibre
1;97017290;19/4/2022;1-15-36-006;1;;0;12/4/2022;SANTA CRUZ;Río turbio;mercadolibre
