VALOR PRED.;ORDEN DE RETIRO;FECHA RETIRO OCA;COD. PRODUCTO;CANTIDAD;PRODUCTO;DTO %;FECHA COMPRA;PROVINCIA;LOCALIDAD;PLATAFORMA
1;95261936;27/1/2022;1-11-06-003;1;COLCHÓN L. RELAX 22 TRADICIONAL 90CMX190CM;0;25/1/2022;BUENOS AIRES;GONZALEZ CATAN;megatone
1;95265728;27/1/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;25/1/2022;CÓRDOBA;CORDOBA;megatone
1;95268320;27/1/2022;1-11-06-003;1;COLCHÓN L. RELAX 22 TRADICIONAL 90CMX190CM;0;25/1/2022;BUENOS AIRES;GONZALEZ CATAN;megatone
1;95278273;27/1/2022;1-11-06-003;1;COLCHÓN L. RELAX 22 TRADICIONAL 90CMX190CM;0;25/1/2022;BUENOS AIRES;GONZALEZ CATAN;megatone
1;95293938;27/1/2022;1-10-01-002;2;ALMOHADAS L.COPO 80CM;0;26/1/2022;BUENOS AIRES;EMPALME SAN VICENTE;megatone
1;95300597;27/1/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;26/1/2022;SANTA CRUZ;SANTA CRUZ;megatone
1;95300758;27/1/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;26/1/2022;SANTA CRUZ;SANTA CRUZ;megatone
1;95315320;1/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;26/1/2022;CÓRDOBA;Justiniano Posse;megatone
1;95290922;27/1/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;0;26/1/2022;BUENOS AIRES;BAHIA BLANCA;megatone
1;95300529;27/1/2022;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;0;26/1/2022;SANTA FE;FUNES;megatone
1;95306183;1/2/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;0;27/1/2022;BUENOS AIRES;BAHIA BLANCA;megatone
1;95332802;1/2/2022;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;0;27/1/2022;BUENOS AIRES;LOBOS;megatone
1;95339414;1/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;27/1/2022;BUENOS AIRES;Belen De Escobar ;megatone
1;95313862;1/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;27/1/2022;SANTA FE;ROSARIO;megatone
1;95357620;1/2/2022;1-10-01-001;2;ALMOHADAS L.COPO 70CM;0;29/1/2022;BUENOS AIRES;TRES ARROLLOS;megatone
1;95358467;1/2/2022;1-10-01-001;2;ALMOHADAS L.COPO 70CM;0;29/1/2022;BUENOS AIRES;TANDIL;megatone
1;95358534;1/2/2022;1-10-04-002;2;ALMOHADAS L.VELLÓN 80CM;0;29/1/2022;SANTA FE;#¿NOMBRE?;megatone
1;95383415;1/2/2022;1-10-02-002;1;ALMOHADAS L.PLACA 80CM;0;28/1/2022;RÍO NEGRO;General Roca;megatone
;;;1-10-01-001;1;ALMOHADAS L.COPO 70CM;0;28/1/2022;RÍO NEGRO;;megatone
1;95385523;1/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;28/1/2022;CÓRDOBA;CÓRDOBA;megatone
1;95369655;1/2/2022;1-12-40-002;3;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;0;30/1/2022;BUENOS AIRES;MAR DEL PLATA;megatone
1;95369668;1/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;30/1/2022;SANTA FE;BARRIO SAN LORENZO;megatone
1;95382941;1/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;31/1/2022;CATAMARCA;SAN FERNANDO DEL VALLE DE CATAMARCA;megatone
1;95388229;1/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;31/1/2022;LA PAMPA;SANTA ROSA;megatone
1;95394735;1/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;31/1/2022;CÓRDOBA;VILLA CABRERA;megatone
;;;;;;;;;;megatone
1;95428831;3/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;1/2/2022;SANTA FE;SANTA FE;megatone
1;95483820;8/2/2022;1-10-05-002;3;ALMOHADAS L.VISCOÉLASTICA 80CM;0;3/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95417268;8/2/2022;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;0;1/2/2022;BUENOS AIRES;GARIN;megatone
1;95497269;8/2/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;0;2/2/2022;ENTRE RÍOS;Villa Libertador General San Martin;megatone
1;95496676;8/2/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;0;2/2/2022;CHUBUT;ESCALANTE;megatone
1;95504251;8/2/2022;1-10-02-002;1;ALMOHADAS L.PLACA 80CM;0;4/2/2022;BUENOS AIRES;#¿NOMBRE?;megatone
1;95505286;8/2/2022;1-10-05-002;2;ALMOHADAS L.VISCOÉLASTICA 80CM;0;3/2/2022;BUENOS AIRES;Buenos Aires;megatone
1;95502810;8/2/2022;1-10-03-002;1;ALMOHADAS L.SUPER SOFT 80CM;0;4/2/2022;CORRIENTES;CORRIENTES;megatone
1;95528765;8/2/2022;1-10-02-001;1;ALMOHADAS L.PLACA 70CM;0;3/2/2022;BUENOS AIRES;AVELLANEDA;megatone
1;95529141;8/2/2022;1-11-08-002;1;COLCHÓN L. PEKIN TRADICIONAL 80CMX190CM;0;3/2/2022;BUENOS AIRES;LA PLATA;megatone
1;95480720;8/2/2022;1-10-01-002;1;ALMOHADAS L.COPO 80CM;0;1/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95519986;8/2/2022;1-12-30-018;1;COLCHÓN L. PARÍS TRADICIONAL 180CMX200CM;0;5/2/2022;CHACO;CHARATA;megatone
1;95552273;8/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;7/2/2022;SAN JUAN;San Martin;megatone
1;95464580;8/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;3/2/2022;CÓRDOBA;Justiniano Posse;megatone
1;95577911;10/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;7/2/2022;CÓRDOBA;CÓRDOBA;megatone
1;95580636;10/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;7/2/2022;CÓRDOBA;CÓRDOBA;megatone
1;95534342;8/2/2022;1-11-06-004;1;COLCHÓN L. RELAX 22 TRADICIONAL 100CMX190CM;0;7/2/2022;ENTRE RÍOS;PUENTE VICTORIA;megatone
1;95541968;8/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;7/2/2022;BUENOS AIRES;MUNIZ;megatone
1;95562608;8/2/2022;1-11-06-003;1;COLCHÓN L. RELAX 22 TRADICIONAL 90CMX190CM;0;7/2/2022;BUENOS AIRES;LA PLATA;megatone
1;95563941;8/2/2022;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;0;7/2/2022;BUENOS AIRES;BARRIO 9 DE JULIO;megatone
1;95598891;10/2/2022;1-10-04-002;1;ALMOHADAS L.VELLÓN 80CM;0;8/2/2022;NEUQUÉN;NEUQUÉN;megatone
1;95584212;10/2/2022;1-15-25-006;1;CONJUNTO L. AGUAMAR TRADICIONAL 140CMX190CM;0;8/2/2022;MISIONES;POSADAS;megatone
1;95545467;15/2/2022;1-10-05-001;2;ALMOHADAS L.VISCOÉLASTICA 70CM;0;7/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95626123;10/2/2021;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;0;9/2/2022;TUCUMÁN;SAN MUGUEL DE TUCUMÁN;megatone
1;95669176;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;10/2/2022;SALTA;SALTA;megatone
1;95676863;15/2/2022;1-13-32-006;1;COLCHÓN L. MARBELLA TRADICIONAL 140CMX190CM;0;11/2/2022;CÓRDOBA;Córdoba;megatone
1;95710876;15/2/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;0;11/2/2022;BUENOS AIRES;MAR DEL PLATA ;megatone
1;95711175;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;12/2/2022;BUENOS AIRES;Berazategui;megatone
1;95711579;15/2/2022;1-15-40-003;1;CONJUNTO L. ROMA TRADICIONAL 90CMX190CM;0;13/2/2022;BUENOS AIRES;NECOCHEA;megatone
1;95712010;15/2/2022;1-10-04-001;1;ALMOHADAS L.VELLÓN 70CM;0;12/2/2022;BUENOS AIRES;PERGAMINO;megatone
1;95725851;15/2/2022;1-10-02-002;2;ALMOHADAS L.PLACA 80CM;0;12/2/2022;BUENOS AIRES;Banfield;megatone
1;95726795;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;14/2/2022;CÓRDOBA;CÓRDOBA;megatone
1;95726640;15/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;14/2/2022;SANTA FE;SANTA FE;megatone
1;95720643;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;14/2/2022;MISIONES;POSADAS;megatone
1;95746167;17/2/2022;1-11-12-006;1;COLCHÓN L. MONACO TRADICIONAL 140CMX190CM;0;14/2/2022;SANTA FE;LEHMANN;megatone
1;95751089;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;15/2/2022;MISIONES;POSADAS;megatone
1;95770832;17/2/2022;1-10-03-002;1;ALMOHADAS L.SUPER SOFT 80CM;0;16/2/2022;LA PAMPA;25 DE mayo;megatone
1;95782066;17/2/2022;1-10-01-002;1;ALMOHADAS L.COPO 80CM;0;15/2/2022;SANTA FE;ROSARIO;megatone
;;;1-10-01-001;2;ALMOHADAS L.COPO 70CM;;15/2/2022;SANTA FE;;megatone
1;95782065;17/2/2022;1-11-10-017;1;COLCHÓN L. PLATINUM TRADICIONAL 160CMX200CM;0;16/2/2022;BUENOS AIRES;SANTA TERESITA;megatone
1;95777207;17/2/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;0;16/2/2022;RÍO NEGRO;RIO NEGRO;megatone
1;95786833;17/2/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;0;16/2/2022;BUENOS AIRES;SAN JORGE;megatone
1;95793974;17/2/2022;1-10-02-001;1;ALMOHADAS L.PLACA 70CM;0;16/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95794811;17/2/2022;1-10-02-001;1;ALMOHADAS L.PLACA 70CM;0;17/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95799894;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;16/2/2022;CÓRDOBA;CORDOBA;megatone
1;95799271;22/2/2022;1-12-27-002;2;COLCHÓN L. GRANATE TRADICIONAL 80CMX190CM;0;17/2/2022;CÓRDOBA;MALAGUEÑO;megatone
1;95800825;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;17/2/2022;SANTA FE;ROSARIO;megatone
1;95822752;22/2/2022;1-10-04-001;2;ALMOHADAS L.VELLÓN 70CM;0;17/2/2022;BUENOS AIRES;VILLA DOMINGO;megatone
1;95815385;22/2/2022;1-11-08-002;3;COLCHÓN L. PEKIN TRADICIONAL 80CMX190CM;0;17/2/2022;BUENOS AIRES;BANFIELD;megatone
1;95827005;22/2/2022;1-14-07-006;1;CONJUNTO L. HARTMANN TRADICIONAL 140CMX190CM;0;17/2/2022;SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;megatone
1;95828197;22/2/2022;1-10-04-001;2;ALMOHADAS L.VELLÓN 70CM;0;18/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95833830;22/2/2022;1-10-01-002;4;ALMOHADAS L.COPO 80CM;0;18/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95855400;22/2/2022;1-10-01-001;3;ALMOHADAS L.COPO 70CM;0;15/2/2022;BUENOS AIRES;VICTORIA;megatone
1;95855455;22/2/2022;1-10-04-002;1;ALMOHADAS L.VELLÓN 80CM;0;15/2/2022;BUENOS AIRES;Buenos Aires - Boulogne;megatone
1;95875696;22/2/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;0;20/2/2022;CÓRDOBA;MARCOS JUAREZ;megatone
1;95875290;22/2/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;0;19/2/2022;LA RIOJA;LA RIOJA;megatone
1;95817691;22/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;17/2/2022;BUENOS AIRES;berisso;megatone
1;95824589;22/2/2022;1-10-04-001;1;ALMOHADAS L.VELLÓN 70CM;0;18/2/2022;BUENOS AIRES;LA PLATA;megatone
1;95874233;22/2/2022;1-10-02-001;1;ALMOHADAS L.PLACA 70CM;0;21/2/2022;BUENOS AIRES;BUENOS AIRES;megatone
1;95890257;22/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;21/2/2022;ENTRE RÍOS;CONCEPCION DEL UTRUGUAY;megatone
1;95885631;22/2/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;0;21/2/2022;SALTA;SALTA;megatone
1;95892386;22/2/2022;1-11-06-005;1;COLCHÓN L. RELAX 22 TRADICIONAL 130CMX190CM;0;21/2/2022;ENTRE RÍOS;SAN BENITO;megatone
1;95888728;22/2/2022;1-10-01-002;3;ALMOHADAS L.COPO 80CM;0;21/2/2022;BUENOS AIRES;BUENOS AIRES;megatone
1;95896263;24/2/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;21/2/2022;SALTA;GENERAL GUEMES;megatone
1;95883645;22/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;21/2/2022;BUENOS AIRES;DOCK SUD;megatone
1;95914756;24/2/2022;1-10-04-001;1;ALMOHADAS L.VELLÓN 70CM;0;22/2/2022;BUENOS AIRES;QUILMES;megatone
1;95921106;24/2/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;0;23/2/2022;SANTA FE;ROSARIO;megatone
1;95940260;24/2/2022;1-10-01-002;1;ALMOHADAS L.COPO 80CM;0;23/2/2022;BUENOS AIRES;Buenos Aires;megatone
1;95947876;4/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;23/2/2022;CÓRDOBA;RIO CUARTO;megatone
1;95966543;4/3/2022;1-10-05-002;1;ALMOHADAS L.VISCOÉLASTICA 80CM;0;24/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;95968219;4/3/2022;1-11-08-002;1;COLCHÓN L. PEKIN TRADICIONAL 80CMX190CM;0;24/2/2022;CÓRDOBA;CORDOBA;megatone
1;95975793;4/3/2022;1-15-25-006;1;CONJUNTO L. AGUAMAR TRADICIONAL 140CMX190CM;0;24/2/2022;BUENOS AIRES;CAÑUELAS;megatone
1;95977555;4/3/2022;1-12-27-017;1;COLCHÓN L. GRANATE TRADICIONAL 160CMX200CM;0;25/2/2022;BUENOS AIRES;San Fernando;megatone
;;;1-12-40-004;1;COLCHÓN L. ROMA TRADICIONAL 100CMX190CM;0;25/2/2022;BUENOS AIRES;;megatone
1;95983854;4/3/2022;1-10-04-002;1;ALMOHADAS L.VELLÓN 80CM;0;25/2/2022;BUENOS AIRES;MORENO;megatone
1;95981877;4/3/2022;1-10-04-001;1;ALMOHADAS L.VELLÓN 70CM;0;25/2/2022;RÍO NEGRO;RIO NEGRO;megatone
1;95997816;4/3/2022;1-10-03-002;1;ALMOHADAS L.SUPER SOFT 80CM;;25/2/2022;SANTA FE;RAFAELA;megatone
1;96037096;4/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;0;26/2/2022;BUENOS AIRES;REMEDIOS DE ESCALADA;megatone
1;95989136;4/3/2022;1-12-40-003;2;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;;25/2/2022;CÓRDOBA;SAN FRANCISCO;megatone
1;95987775;4/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;25/2/2022;BUENOS AIRES;tres arrollos;megatone
1;96029544;4/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;1/3/2022;CORRIENTES;CORRIENTES;megatone
1;96029545;4/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;1/3/2022;SAN LUIS;MERCEDES;megatone
1;96013786;4/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;28/2/2022;BUENOS AIRES;Lomas de Zamora;megatone
1;96011141;4/3/2022;1-11-08-002;1;COLCHÓN L. PEKIN TRADICIONAL 80CMX190CM;;28/2/2022;BUENOS AIRES;MAR DEL PLATA;megatone
1;96058835;9/3/2022;1-15-27-018;1;CONJUNTO L. GRANATE TRADICIONAL 180CMX200CM;;2/3/2022;BUENOS AIRES;LIBERTAD;megatone
1;96060833;4/3/2022;1-10-04-001;2;ALMOHADAS L.VELLÓN 70CM;;2/3/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96055694;4/3/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;;2/3/2022;BUENOS AIRES;SARMIENTO;megatone
1;96055981;4/3/2022;1-10-03-001;2;ALMOHADAS L.SUPER SOFT 70CM;;2/3/2022;CHUBUT;FUTALEUFU;megatone
1;96068419;9/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;2/3/2022;CATAMARCA;LA CHACARITA;megatone
1;96089875;9/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;3/3/2022;SANTA FE;GRANADERO BAIGORRIA;megatone
1;96095474;9/3/2022;1-10-04-002;1;ALMOHADAS L.VELLÓN 80CM;;4/3/2022;MENDOZA;MENDOZA;megatone
1;96056141;9/3/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;;2/3/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96050796;9/3/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;;2/3/2022;BUENOS AIRES;TRES DE FEBRERO;megatone
1;96120454;9/3/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;;5/3/2022;LA RIOJA;La Rioja;megatone
1;96098279;9/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;3/3/2022;BUENOS AIRES;CASEROS;megatone
1;96051100;9/3/2022;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;;2/3/2022;BUENOS AIRES;SAN NICOLAS;megatone
1;96051491;9/3/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;;2/3/2022;RÍO NEGRO;VIEDMA;megatone
1;95997478;9/3/2022;1-10-01-002;2;ALMOHADAS L.COPO 80CM;;26/2/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96145624;9/3/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;;4/3/2022;BUENOS AIRES;SAN CAYETANO;megatone
1;96154350;9/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;5/3/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96109870;9/3/2022;1-10-04-002;1;ALMOHADAS L.VELLÓN 80CM;;2/3/2022;BUENOS AIRES;AVELLANEDA;megatone
1;96180445;9/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;7/3/2022;TUCUMÁN;BARRIO OESTE;megatone
1;96207758;9/3/2022;1-11-06-003;2;COLCHÓN L. RELAX 22 TRADICIONAL 90CMX190CM;;9/3/2022;SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;megatone
1;96216271;10/3/2022;1-10-01-001;2;ALMOHADAS L.COPO 70CM;;9/3/2022;RÍO NEGRO;ARROYO SALADO;megatone
1;96225879;10/3/2022;1-10-01-002;2;ALMOHADAS L.COPO 80CM;;9/3/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96237324;10/3/2022;1-10-04-002;1;ALMOHADAS L.VELLÓN 80CM;;9/3/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96245593;10/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;10/3/2022;CÓRDOBA;COLAZO;megatone
1;96258921;15/3/2022;1-11-12-006;1;COLCHÓN L. MONACO TRADICIONAL 140CMX190CM;;10/3/2022;SANTA FE;RAFAELA;megatone
1;96269000;16/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;10/3/2022;BUENOS AIRES;CAPITAL FEDERAL;megatone
1;96277469;15/3/2022;1-10-03-002;2;ALMOHADAS L.SUPER SOFT 80CM;;11/3/2022;ENTRE RÍOS;SAN BENITO;megatone
1;96285823;15/3/2022;1-11-08-002;1;COLCHÓN L. PEKIN TRADICIONAL 80CMX190CM;;11/3/2022;RÍO NEGRO;VIEDMA;megatone
1;96292946;15/3/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;;11/3/2022;BUENOS AIRES;CAMPANA;megatone
1;96293133;15/3/2022;1-10-01-001;2;ALMOHADAS L.COPO 70CM;;12/3/2022;RÍO NEGRO;BARILOCHE;megatone
1;96295715;15/3/2022;1-10-04-001;2;ALMOHADAS L.VELLÓN 70CM;;10/3/2022;BUENOS AIRES;TANDIL;megatone
1;96310997;15/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;12/3/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96311820;15/3/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;;12/3/2022;BUENOS AIRES;BECCAR;megatone
1;96297643;15/3/2022;1-11-06-002;1;COLCHÓN L. RELAX 22 TRADICIONAL 80CMX190CM;;12/3/2022;SAN LUIS;VILLA MERCEDES;megatone
1;96283317;15/3/2022;1-11-06-003;1;COLCHÓN L. RELAX 22 TRADICIONAL 90CMX190CM;;11/3/2022;BUENOS AIRES;SANTOS LUGARES;megatone
1;96210557;15/3/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;;9/3/2022;SANTIAGO DEL ESTERO;LAVALLE;megatone
1;96328922;15/3/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;;14/3/2022;CHUBUT;TRELEW;megatone
1;96336190;15/3/2022;1-11-07-003;1;COLCHÓN L. HARTMANN TRADICIONAL 90CMX190CM;;14/3/2022;CAPITAL FEDERAL;CAPITAL FEDERAL;megatone
1;96336881;15/3/2022;1-10-04-001;2;ALMOHADAS L.VELLÓN 70CM;;14/3/2022;BUENOS AIRES;Fortin Mercedes;megatone
1;96347320;15/3/2022;1-10-01-002;5;ALMOHADAS L.COPO 80CM;;15/3/2022;CHUBUT;cushamen;megatone
;96347083;15/3/2022;1-10-01-001;5;ALMOHADAS L.COPO 70CM;;15/3/2022;CHUBUT;;megatone
1;96354972;16/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;15/3/2022;SALTA;SALTA;megatone
1;96358118;16/3/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;;15/3/2022;BUENOS AIRES;VILLA LUZURIAGA;megatone
1;96358108;16/3/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;;15/3/2022;CÓRDOBA;CORDOBA;megatone
1;96369563;23/3/2022;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;;15/3/2022;CÓRDOBA;DESPENADEROS;megatone
1;96359840;16/3/2022;1-10-04-002;2;ALMOHADAS L.VELLÓN 80CM;;15/3/2022;CÓRDOBA;RIO CUARTO;megatone
1;96394380;16/3/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;;16/3/2022;CORRIENTES;BANADO NORTE;megatone
1;96394467;16/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;16/3/2022;SANTA FE;ROSARIO;megatone
1;96395509;16/3/2022;1-11-11-006;1;COLCHÓN L. ATENAS TRADICIONAL 140CMX190CM;6;16/3/2022;CORRIENTES;MERCEDES;megatone
1;96397503;24/3/2022;1-12-40-002;1;COLCHÓN L. ROMA TRADICIONAL 80CMX190CM;;16/3/2022;BUENOS AIRES;SAN MIGUEL;megatone
1;96378210;16/3/2022;1-10-02-001;1;ALMOHADAS L.PLACA 70CM;;16/3/2022;RÍO NEGRO;BARILOCHE;megatone
1;96394448;16/3/2022;1-10-04-001;2;ALMOHADAS L.VELLÓN 70CM;;16/3/2022;NEUQUÉN;Barrio Colonia Confluencia;megatone
1;96402184;17/3/2022;1-15-40-006;1;CONJUNTO L. ROMA TRADICIONAL 140CMX190CM;;16/3/2022;BUENOS AIRES;LANUS;megatone
1;96405411;17/3/2022;1-12-40-003;1;COLCHÓN L. ROMA TRADICIONAL 90CMX190CM;;17/3/2022;CÓRDOBA;VILLA ALLENDE;megatone
1;96381958;16/3/2022;1-11-07-002;1;COLCHÓN L. HARTMANN TRADICIONAL 80CMX190CM;;16/3/2022;BUENOS AIRES;VILLA MADERO;megatone
1;96411102;17/3/2022;1-12-40-006;1;COLCHÓN L. ROMA TRADICIONAL 140CMX190CM;;17/3/2022;CÓRDOBA;SAN FRANCISCO;megatone
1;96427998;22/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;17/3/2022;CAPITAL FEDERAL;Capital Federal;megatone
1;96429502;22/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;17/3/2022;SANTA FE;ROLDAN;megatone
1;96451944;22/3/2022;1-10-05-002;2;ALMOHADAS L.VISCOÉLASTICA 80CM;;18/3/2022;SALTA;ANTONIO ALICE;megatone
1;96489640;23/3/2022;1-10-01-001;1;ALMOHADAS L.COPO 70CM;;16/3/2022;BUENOS AIRES;Base Naval Mar Del Plata;megatone
1;96489826;29/3/2022;1-22-41-001;1;CONJUNTO L. MARINERA TRAD RESORTE 90CMX190CM BLUE;;18/3/2022;SALTA;SALTA;megatone
1;96516587;23/3/2022;1-10-02-002;1;ALMOHADAS L.PLACA 80CM;;17/3/2022;SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;megatone
