VALOR PRED.;ORDEN DE RETIRO;FECHA RETIRO OCA;COD. PRODUCTO;CANTIDAD;PRODUCTO;DTO %;FECHA COMPRA;PROVINCIA;LOCALIDAD;PLATAFORMA
1;-;15/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;14/7/2021;SANTA FE;RAFAELA;ecommerce
1;90785238;16/7/2021;;4;ALMOHADAS L.COPO 80CM;$ 0,00;14/7/2021;CÓRDOBA;CANALS;ecommerce
1;90786045;16/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;14/7/2021;TUCUMÁN;SAN MIGUEL DE TUCUMÁN ;ecommerce
1;90786214;16/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;14/7/2021;BUENOS AIRES;CARLOS TEJEDOR;ecommerce
1;-;15/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;14/7/2021;SANTA FE;RAFAELA;ecommerce
1;-;22/7/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 130CMX190CM;$ 0,00;14/7/2021;SANTA FE;RAFAELA;ecommerce
1;90787102;16/7/2021;;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;14/7/2021;SANTA FE;PUERTO GABOTO;ecommerce
1;90819321;22/7/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;$ 0,00;15/7/2021;CHACO;ROQUE SAENZ PEÑA;ecommerce
1;90820250;22/7/2021;;6;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2 (2 unidades);15/7/2021;NEUQUÉN;SAN MARTIN DE LOS ANDES;ecommerce
1;-;19/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;15/7/2021;SANTA FE;RAFAELA;ecommerce
1;90821568;22/7/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;$ 0,00;15/7/2021;TUCUMÁN;San Roque;ecommerce
1;-;15/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;15/7/2021;SANTA FE;RAFAELA;ecommerce
1;90826425;22/7/2021;;1;CONJUNTO L. REMBRANDT TRADICIONAL 180CMX200CM;$ 0,00;15/7/2021;MISIONES;OBERÁ;ecommerce
1;90822734;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;15/7/2021;ENTRE RÍOS;SAN CLEMENTE CIUDAD CHAJARI;ecommerce
1;-;24/7/2021;;1;ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;15/7/2021;SANTA FE;RAFAELA;ecommerce
;;24/7/2021;;1;COLCHÓN L. DA VINCI TRADICIONAL 160CMX200CM;$ 0,00;15/7/2021;SANTA FE;;ecommerce
;;24/7/2021;;2;ALMOHADAS L.VISCOÉLASTICA 80CM;$ 0,00;15/7/2021;SANTA FE;;ecommerce
1;90817624;24/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;15/7/2021;BUENOS AIRES; General Villegas;ecommerce
1;-;16/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;15/7/2021;SANTA FE;Rafaela;ecommerce
1;90828474;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;16/7/2021;SAN LUIS;Juana Koslay;ecommerce
1;90839946;22/7/2021;;3;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;16/7/2021;BUENOS AIRES;Tandil;ecommerce
;;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;16/7/2021;BUENOS AIRES;;ecommerce
1;904840128;22/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;16/7/2021;SANTA FE;Bernardo de Irigoyen;ecommerce
1;90839214;22/7/2021;;2;ALMOHADAS L.COPO 80CM;$ 0,00;16/7/2021;NEUQUÉN;Zapala;ecommerce
1;90839224;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;16/7/2021;SANTA CRUZ;Rio Gallegos;ecommerce
1;90859258;22/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;16/7/2021;RÍO NEGRO;Cipoletti;ecommerce
1;90839239;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;16/7/2021;BUENOS AIRES;Azul;ecommerce
1;90840805;22/7/2021;;1;COLCHÓN L. VASARI TRADICIONAL 140CMX190CM;$ 0,00;16/7/2021;SALTA;Joaquín V González;ecommerce
1;90841156;22/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 130CMX190CM;$ 0,00;16/7/2021;SANTA FE;Acebal;ecommerce
1;90841427;22/7/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;16/7/2021;SALTA;El Carril;ecommerce
1;90859845;22/7/2021;;3;ALMOHADAS L.SUPER SOFT 70CM;PROMO 3X2;16/7/2021;MENDOZA;Villa nueva . Guaymallen;ecommerce
1;90841860;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;17/7/2021;BUENOS AIRES;Pergamino;ecommerce
1;90861901;22/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 100CMX190CM;$ 0,00;17/7/2021;RÍO NEGRO;General roca;ecommerce
1;90862568;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;17/7/2021;SANTA FE;Sunchales;ecommerce
;;22/7/2021;;1;COLCHÓN L. DONATELLO TRADICIONAL 160CMX200CM;$ 0,00;17/7/2021;SANTA FE;Sunchales;ecommerce
1;90864088;22/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;17/7/2021;CHUBUT;Trelew;ecommerce
1;90865398;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;17/7/2021;BUENOS AIRES;Villa Maza;ecommerce
1;90865897;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;18/7/2021;CÓRDOBA;Rio tercero;ecommerce
1;90864763;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;18/7/2021;BUENOS AIRES;Carhué;ecommerce
1;90863632;22/7/2021;;1;ALMOHADAS L.VELLÓN 80CM;$ 0,00;18/7/2021;SANTA FE;Ataliva;ecommerce
;;22/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;18/7/2021;SANTA FE;Ataliva;ecommerce
1;90864562;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;18/7/2021;BUENOS AIRES;Saavedra;ecommerce
1;90863065;22/7/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;18/7/2021;NEUQUÉN;Cutral co;ecommerce
1;90864428;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;19/7/2021;BUENOS AIRES;Berazategui;ecommerce
1;90866493;22/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;19/7/2021;MENDOZA;Lujan de Cuyo;ecommerce
1;90873184;22/7/2021;;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;19/7/2021;FORMOSA;12 de octubre;ecommerce
1;90923747;22/7/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;19/7/2021;SANTA FE;General Obligado;ecommerce
;;22/7/2021;;1;CONJUNTO L. DA VINCI TRADICIONAL 160CMX200CM;$ 0,00;19/7/2021;SANTA FE;General Obligado;ecommerce
1;90896220;22/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;19/7/2021;LA PAMPA;Victoeica;ecommerce
1;90899328;22/7/2021;;7;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;19/7/2021;LA RIOJA;La Rioja;ecommerce
1;90898510;22/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 130CMX190CM;$ 0,00;19/7/2021;FORMOSA;Las Lomitas;ecommerce
1;;22/7/2021;;3;ALMOHADAS L.VELLÓN 70CM;PROMO 3X2;20/7/2021;FORMOSA;Las Lomitas;ecommerce
1;90912153;22/7/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 80CMX190CM;$ 0,00;20/7/2021;ENTRE RÍOS;Concordia;ecommerce
1;90931696;27/7/2021;;1;CONJUNTO L. DONATELLO TRADICIONAL 200CMX200CM;$ 0,00;21/7/2021;ENTRE RÍOS;Concordia;ecommerce
1;90949983;27/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;21/7/2021;CÓRDOBA;Laboulaye;ecommerce
1;90955913;27/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;21/7/2021;CÓRDOBA;General cabrera;ecommerce
;;27/7/2021;;3;ALMOHADAS L.COPO 80CM;$ 0,00;21/7/2021;CÓRDOBA;General cabrera;ecommerce
1;90977551;27/7/2021;;1;COLCHÓN L. DONATELLO TRADICIONAL 140CMX190CM;$ 0,00;22/7/2021;ENTRE RÍOS;Victoria;ecommerce
1;90986260;27/7/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;23/7/2021;CÓRDOBA;Balnearia;ecommerce
1;91021327;27/7/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 160CMX200CM;$ 0,00;24/7/2021;MISIONES;Obera;ecommerce
1;91021345;27/7/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;24/7/2021;MENDOZA;Dorrego;ecommerce
1;91021350;27/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;25/7/2021;BUENOS AIRES;General Madariaga;ecommerce
1;-;27/7/2021;;2;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;25/7/2021;SANTA FE;Rafaela;ecommerce
1;91022467;27/7/2021;;2;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;25/7/2021;TUCUMÁN;Tafi Viejo;ecommerce
1;91035306;27/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 1.715,57;24/7/2021;SANTA FE;Tostado;ecommerce
;;27/7/2021;;1;COLCHÓN L. VASARI TRADICIONAL 140CMX190CM;$ 5.156,04;24/7/2021;SANTA FE;Tostado;ecommerce
;;27/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 1.715,57;26/7/2021;SANTA FE;Tostado;ecommerce
1;91037151;27/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;26/7/2021;CATAMARCA;La Puerta Ambato;ecommerce
1;91035975;27/7/2021;;3;ALMOHADAS L.PLACA 80CM;$ 0,00;26/7/2021;FORMOSA;Buena Vista;ecommerce
;;27/7/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;23/7/2021;FORMOSA;Buena Vista;ecommerce
1;;27/7/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;26/7/2021;FORMOSA;Buena Vista;ecommerce
1;91038030;29/7/2021;;1;CONJUNTO L. VASARI TRADICIONAL 180CMX200CM;$ 0,00;26/7/2021;SANTA FE;Las Toscas;ecommerce
1;91058461;29/7/2021;;2;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;26/7/2021;CÓRDOBA;Brinkmann;ecommerce
1;91058692;29/7/2021;;3;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;26/7/2021;SANTA FE;Arroyo Seco;ecommerce
1;91059019;29/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;26/7/2021;CORRIENTES;Bella Vista;ecommerce
1;91059615;4/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;26/7/2021;NEUQUÉN;Neuquen;ecommerce
1;91067120;29/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;27/7/2021;MISIONES;Santo Pipo;ecommerce
1;91067719;4/8/2021;;1;CONJUNTO L. DONATELLO TRADICIONAL 180CMX200CM;$ 0,00;27/7/2021;SAN LUIS;San Luis;ecommerce
1;-;2/8/2021;;1;CONJUNTO L. DA VINCI TRADICIONAL 160CMX200CM;$ 0,00;27/7/2021;SANTA FE;Rafaela;ecommerce
1;91088292;29/7/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;27/7/2021;SANTA FE;Coronda;ecommerce
1;91088603;4/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 130CMX190CM;$ 0,00;27/7/2021;BUENOS AIRES;Carmen de Patagones;ecommerce
1;91088815;29/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;27/7/2021;CATAMARCA;San Fernando del Valle de Catamarca;ecommerce
1;91089405;29/7/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;27/7/2021;SALTA;Salta;ecommerce
1;91099535;29/7/2021;;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;28/7/2021;ENTRE RÍOS;Gualeguay;ecommerce
1;91115596;4/8/2021;;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;28/7/2021;SANTA FE;Rosario;ecommerce
1;91121728;4/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;29/7/2021;CATAMARCA;Poman;ecommerce
;;4/8/2021;;3;ALMOHADAS L.VISCOÉLASTICA 70CM;PROMO 3X2;29/7/2021;CATAMARCA;Poman;ecommerce
1;91142675;4/8/2021;;1;CONJUNTO L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;29/7/2021;SANTIAGO DEL ESTERO;Las Termas de Rio Hondo;ecommerce
1;91150321;4/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;30/7/2021;ENTRE RÍOS;San Jose de Feliciano;ecommerce
1;91156269;4/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;30/7/2021;SANTA FE;Grutly;ecommerce
;;4/8/2021;;2;ALMOHADAS L.COPO 70CM;$ 0,00;30/7/2021;SANTA FE;Grutly;ecommerce
1;91194543;4/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;2/8/2021;BUENOS AIRES;General La Madrid;ecommerce
1;-;6/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;2/8/2021;SANTA FE;Rafaela;ecommerce
1;91237944;6/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;3/8/2021;FORMOSA;Formosa;ecommerce
1;91255424;6/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;3/8/2021;SANTA FE;Sauce Viejo;ecommerce
1;91255676;6/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;3/8/2021;LA RIOJA;La Rioja;ecommerce
1;91270747;6/8/2021;;2;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;4/8/2021;SANTA FE;Parana;ecommerce
1;91287311;6/8/2021;;1;CONJUNTO L. VASARI TRADICIONAL 140CMX190CM;$ 0,00;4/8/2021;SANTA FE;Arroyo leyes;ecommerce
1;-;6/8/2021;;2;ALMOHADAS L.COPO 70CM;$ 0,00;4/8/2021;SANTA FE;Rafaela;ecommerce
;;6/8/2021;;2;ALMOHADAS L.COPO 80CM;$ 0,00;4/8/2021;SANTA FE;Rafaela;ecommerce
1;91284482;6/8/2021;;1;COLCHÓN L. DALI TRADICIONAL 100CMX190CM;$ 0,00;4/8/2021;SANTA FE;Cañada de gomez;ecommerce
1;91285420;6/8/2021;;2;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;4/8/2021;TIERRA DEL FUEGO;Rio Grande;ecommerce
1;91285842;6/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;5/8/2021;RÍO NEGRO; Sierra Grande;ecommerce
1;91288755;6/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;5/8/2021;NEUQUÉN;Neuquén;ecommerce
1;91314244;10/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;5/8/2021;SANTA FE;Angélica;ecommerce
1;91314516;10/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;5/8/2021;SANTA FE;Firmat;ecommerce
1;91315345;10/8/2021;;1;PROMO 2 CONJUNTOS L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;5/8/2021;SANTA FE;Arroyo Seco;ecommerce
1;91319271;10/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;6/8/2021;SANTA FE;San Guillermo;ecommerce
1;91329252;10/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;6/8/2021;SANTIAGO DEL ESTERO;Santiago del Estero;ecommerce
1;91341630;12/8/2021;;1;COLCHÓN L. DALI TRADICIONAL 90CMX190CM;$ 0,00;6/8/2021;TIERRA DEL FUEGO;La cantera;ecommerce
;;12/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 90CMX190CM;$ 0,00;6/8/2021;TIERRA DEL FUEGO;;ecommerce
1;91341893;10/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 100CMX190CM;$ 0,00;6/8/2021;NEUQUÉN;Junin de los Andes;ecommerce
1;91341948;10/8/2021;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;6/8/2021;BUENOS AIRES;Lima- Zárate;ecommerce
1;91341968;10/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;6/8/2021;MENDOZA;Villa nueva;ecommerce
1;91363226;10/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;7/8/2021;BUENOS AIRES;Rojas;ecommerce
1;91362348;10/8/2021;;1;COLCHÓN L. VASARI TRADICIONAL 90CMX190CM;$ 0,00;7/8/2021;BUENOS AIRES;Florencio Varela;ecommerce
1;91363641;10/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;8/8/2021;BUENOS AIRES;Pigue;ecommerce
;;10/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;8/8/2021;BUENOS AIRES;;ecommerce
1;91363790;10/8/2021;;1;PROMO  2 COLCHONES L.DALI 80CMX190XM;$ 0,00;8/8/2021;SANTA CRUZ;Río Gallegos;ecommerce
1;91362483;10/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;8/8/2021;BUENOS AIRES;San Nicolas;ecommerce
1;91364071;10/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;8/8/2021;SANTIAGO DEL ESTERO;Añatuya;ecommerce
1;91364366;10/8/2021;;1;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;8/8/2021;CHUBUT;Esquel;ecommerce
1;91362935;10/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;9/8/2021;SANTA FE;Carreras;ecommerce
1;91371837;10/8/2021;;2;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;9/8/2021;BUENOS AIRES;Maquinista F. Savio;ecommerce
1;91377297;12/8/2021;;1;CONJUNTO MARINERA L. MONET GOLDEN;$ 0,00;9/8/2021;SANTA FE;Armstrong;ecommerce
1;-;10/8/2021;;1;CONJUNTO L. DONATELLO TRADICIONAL 160CMX200CM;$ 0,00;9/8/2021;SANTA FE;Rafaela;ecommerce
1;91403774;18/8/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;10/8/2021;CHUBUT;Esquel;ecommerce
1;91405697;12/8/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;10/8/2021;NEUQUÉN;Neuquen;ecommerce
1;91410759;12/8/2021;;1;PROMO 2 CONJUNTOS L. REMBRANDT TRADICIONAL 100CMX190CM;$ 0,00;10/8/2021;CHACO;Resistencia;ecommerce
;;12/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;10/8/2021;CHACO;;ecommerce
1;91433812;12/8/2021;;1;CONJUNTO MARINERA L. MONET BLUE;$ 0,00;10/8/2021;BUENOS AIRES;Carilo;ecommerce
1;91433864;12/8/2021;;1;ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;10/8/2021;SALTA;Salta;ecommerce
1;91434441;12/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;10/8/2021;MISIONES;Posadas;ecommerce
1;-;13/8/2021;;1;PROMO 2 CONJUNTOS L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;10/8/2021;SANTA FE;Rafaela;ecommerce
1;91436827;18/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;11/8/2021;BUENOS AIRES;San Nicolas de los Arrollos;ecommerce
1;91464993;18/8/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;11/8/2021;BUENOS AIRES;Bahia Blanca;ecommerce
1;-;13/8/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;12/8/2021;SANTA FE;Rafaela;ecommerce
1;91494905;20/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;12/8/2021;CORRIENTES;Santa lucia;ecommerce
1;91495145;18/8/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;12/8/2021;ENTRE RÍOS;victoria;ecommerce
1;-;18/8/2021;;1;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;13/8/2021;SANTA FE;Rafaela;ecommerce
1;91507566;18/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;13/8/2021;BUENOS AIRES;Moron;ecommerce
1;91521807;18/8/2021;;1;PROMO 2 CONJUNTOS L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;13/8/2021;SANTA FE;Ricardone;ecommerce
;;18/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;13/8/2021;SANTA FE;;ecommerce
1;91551819;20/8/2021;;1;PROMO 2 CONJUNTOS L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;14/8/2021;SANTA FE;Susana ;ecommerce
1;91550263;18/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;15/8/2021;MISIONES;San Javier;ecommerce
1;91550289;18/8/2021;;1;COLCHÓN L. DALI TRADICIONAL 100CMX190CM;$ 0,00;15/8/2021;BUENOS AIRES;Rojas;ecommerce
1;91550322;18/8/2021;;1;COLCHÓN L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;16/8/2021;RÍO NEGRO;Cipolletti;ecommerce
1;91550401;18/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 140CMX190CM;$ 0,00;16/8/2021;RÍO NEGRO;Viedma;ecommerce
1;91550527;18/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 130CMX190CM;$ 0,00;16/8/2021;MENDOZA;Lujan de cuyo;ecommerce
1;91588585;20/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 80CMX190CM;$ 0,00;17/8/2021;BUENOS AIRES;Tandil;ecommerce
1;91588679;20/8/2021;;1;CONJUNTO L. VASARI TRADICIONAL 140CMX190CM;$ 0,00;17/8/2021;SANTA FE;Susana ;ecommerce
1;91588839;20/8/2021;;1;PROMO 2 CONJUNTOS L. DALI TRADICIONAL 80CMX190CM;$ 0,00;17/8/2021;CÓRDOBA;Arroyito;ecommerce
1;91606348;20/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;18/8/2021;SANTA FE;Santa Fe;ecommerce
1;91619139;20/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;18/8/2021;ENTRE RÍOS;Bovril;ecommerce
1;91619451;20/8/2021;;1;PROMO  2 COLCHONES L.SANZIO 80CMX190XM;$ 0,00;18/8/2021;CHUBUT;Rada tilly;ecommerce
1;91618955;20/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 90CMX190CM;$ 0,00;18/8/2021;MISIONES;San Javier;ecommerce
1;91621629;20/8/2021;;1;COLCHÓN L. DALI TRADICIONAL 90CMX190CM;$ 0,00;19/8/2021;SANTA FE;Las Parejas;ecommerce
;;20/8/2021;;1;COLCHÓN L. DALI TRADICIONAL 80CMX190CM;$ 0,00;19/8/2021;SANTA FE;;ecommerce
1;91626056;24/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;19/8/2021;SANTA FE;RECONQUISTA;ecommerce
1;91628025;20/8/2021;;1;CONJUNTO L. DA VINCI TRADICIONAL 200CMX200CM;$ 0,00;19/8/2021;CÓRDOBA;PILAR;ecommerce
1;91647304;24/8/2021;;1;COLCHÓN L. DA VINCI TRADICIONAL 140CMX190CM;$ 0,00;19/8/2021;BUENOS AIRES;Bahía Blanca;ecommerce
1;91647589;24/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;19/8/2021;BUENOS AIRES;Alejandro korn;ecommerce
1;91647667;24/8/2021;;1;CONJUNTO L. SANZIO TRADICIONAL 130CMX190CM;$ 0,00;20/8/2021;TIERRA DEL FUEGO;USHUAIA;ecommerce
1;91653829;24/8/2021;;1;COLCHÓN L. VASARI TRADICIONAL 140CMX190CM;$ 0,00;20/8/2021;MENDOZA;Bowen;ecommerce
;91660540;;;4;patas de 7;;;;;ecommerce
1;91674637;24/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;20/8/2021;SANTA FE;Susana;ecommerce
1;91674735;24/8/2021;;1;CONJUNTO L. REMBRANDT TRADICIONAL 140CMX190CM;$ 0,00;20/8/2021;SANTA FE;Sunchales;ecommerce
1;91674749;24/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 80CMX190CM;$ 0,00;20/8/2021;RÍO NEGRO;Balsa Las perlas;ecommerce
1;91674835;24/8/2021;;1;CONJUNTO L. DA VINCI TRADICIONAL 200CMX200CM;$ 0,00;20/8/2021;SANTA FE;Llambi Campbell;ecommerce
;;24/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;20/8/2021;SANTA FE;;ecommerce
1;91674845;24/8/2021;;1;PROMO 3X2 ALMOHADAS L.VISCOÉLASTICA 70CM;$ 0,00;20/8/2021;SANTA FE;San Javier;ecommerce
1;91676314;24/8/2021;;1;COLCHÓN L. SANZIO TRADICIONAL 140CMX190CM;$ 0,00;21/8/2021;BUENOS AIRES;Saladillo;ecommerce
1;91676244;24/8/2021;;1;CONJUNTO L. DALI TRADICIONAL 100CMX190CM;$ 0,00;21/8/2021;MISIONES;Leandro N. Alem;ecommerce
